index,Participant No.,Scene No.,Text Cond.,Audio Cond.,ROI category,Saccade Count,Total Saccade Distance,Average Saccade Distance,Total Saccade Duration,Average Saccade Duration
465,exp_24,Scene8,On,On,Urban,13,3.0754088026544695,0.23656990789649765,3.6000000000000014,0.27692307692307705
466,exp_25,Scene1,Off,Off,Culturual  Heritage,294,67.49256763497057,0.22956655658153255,50.460000000000115,0.17163265306122488
467,exp_25,Scene1,Off,Off,Tamed nature,4,0.8258420212668762,0.20646050531671906,0.8799999999999919,0.21999999999999797
468,exp_25,Scene1,Off,Off,Urban,15,3.5042203032851695,0.23361468688567796,2.6799999999999846,0.17866666666666564
469,exp_25,Scene2,Off,On,Culturual  Heritage,172,37.672722092437226,0.21902745402579782,45.84000000000002,0.26651162790697686
470,exp_25,Scene2,Off,On,Nature,34,6.188728696077352,0.1820214322375692,13.140000000000033,0.38647058823529506
471,exp_25,Scene2,Off,On,Others,1,0.9363117055767274,0.9363117055767274,1.3599999999999994,1.3599999999999994
472,exp_25,Scene2,Off,On,Tamed nature,18,5.217147732309143,0.28984154068384127,8.14,0.45222222222222225
473,exp_25,Scene3,On,Off,Culturual  Heritage,25,3.4084156643889894,0.13633662657555956,5.2599999999999945,0.21039999999999978
474,exp_25,Scene3,On,Off,Others,1,0.2980739673302585,0.2980739673302585,0.28000000000000114,0.28000000000000114
475,exp_25,Scene3,On,Off,Tamed nature,6,1.3551503852843196,0.2258583975473866,2.260000000000012,0.3766666666666687
476,exp_25,Scene3,On,Off,Text,196,31.404650580112925,0.1602278090822088,48.22000000000003,0.24602040816326545
477,exp_25,Scene3,On,Off,Urban,21,6.616612973367194,0.31507680825558065,8.039999999999985,0.3828571428571421
478,exp_25,Scene4,On,On,Culturual  Heritage,51,9.58285249592181,0.18789906854748645,7.040000000000036,0.1380392156862752
479,exp_25,Scene4,On,On,Others,7,2.2003953035469586,0.3143421862209941,3.5600000000000023,0.5085714285714289
480,exp_25,Scene4,On,On,Tamed nature,15,4.037403265633823,0.2691602177089215,4.180000000000014,0.2786666666666676
481,exp_25,Scene4,On,On,Text,226,42.42487830981788,0.18772070048591982,37.139999999999965,0.16433628318584056
482,exp_25,Scene4,On,On,Urban,10,1.621249648808878,0.1621249648808878,3.2600000000000096,0.32600000000000096
483,exp_25,Scene5,Off,Off,Culturual  Heritage,195,25.880308969552587,0.13271953317719276,25.89999999999997,0.13282051282051266
484,exp_25,Scene5,Off,Off,Nature,16,4.344860442404254,0.2715537776502659,4.179999999999994,0.26124999999999965
485,exp_25,Scene5,Off,Off,Others,21,5.8120792813665565,0.2767656800650741,6.780000000000012,0.3228571428571434
486,exp_25,Scene5,Off,Off,Tamed nature,25,7.074595870983949,0.28298383483935796,5.0199999999999925,0.2007999999999997
487,exp_25,Scene5,Off,Off,Urban,55,13.543712118116419,0.24624931123848035,10.880000000000006,0.19781818181818192
488,exp_25,Scene6,Off,On,Culturual  Heritage,196,40.53246664054991,0.20679829918647916,52.060000000000024,0.2656122448979593
489,exp_25,Scene6,Off,On,Others,8,2.455095927746645,0.3068869909683306,3.319999999999986,0.41499999999999826
490,exp_25,Scene6,Off,On,Tamed nature,16,7.109891036366862,0.44436818977292886,9.299999999999983,0.5812499999999989
491,exp_25,Scene6,Off,On,Urban,2,0.3382619422609812,0.1691309711304906,0.45999999999999375,0.22999999999999687
492,exp_25,Scene7,On,Off,Culturual  Heritage,32,10.647893247376562,0.33274666398051755,10.759999999999994,0.3362499999999998
493,exp_25,Scene7,On,Off,Others,2,0.26914065259215497,0.13457032629607749,0.4399999999999977,0.21999999999999886
494,exp_25,Scene7,On,Off,Tamed nature,1,0.7252287570139508,0.7252287570139508,0.6600000000000001,0.6600000000000001
495,exp_25,Scene7,On,Off,Text,260,33.3458696873776,0.1282533449514523,42.00000000000007,0.16153846153846182
496,exp_25,Scene8,On,On,Others,81,22.66826736864935,0.27985515269937467,21.440000000000005,0.2646913580246914
497,exp_25,Scene8,On,On,Text,205,32.12671082244768,0.15671566254852526,29.700000000000063,0.1448780487804881
498,exp_25,Scene8,On,On,Urban,17,3.5656891826890376,0.20974642251111986,5.099999999999991,0.29999999999999943
499,exp_26,Scene1,On,On,Culturual  Heritage,70,24.443407686014925,0.3491915383716418,28.47999999999997,0.4068571428571424
500,exp_26,Scene1,On,On,Tamed nature,1,0.29548708939647433,0.29548708939647433,0.7599999999999998,0.7599999999999998
501,exp_26,Scene1,On,On,Text,163,28.674862305009427,0.17591940064422962,29.46000000000003,0.18073619631901858
502,exp_26,Scene1,On,On,Urban,1,0.2940737492534823,0.2940737492534823,0.4399999999999977,0.4399999999999977
503,exp_26,Scene2,Off,Off,Culturual  Heritage,257,60.43508466921379,0.23515597147554004,45.01999999999996,0.17517509727626443
504,exp_26,Scene2,Off,Off,Nature,18,3.630224726813864,0.2016791514896591,4.819999999999984,0.2677777777777769
505,exp_26,Scene2,Off,Off,Others,4,2.399595931926764,0.599898982981691,1.6799999999999926,0.41999999999999815
506,exp_26,Scene2,Off,Off,Tamed nature,19,5.709338722788924,0.3004915117257328,4.819999999999981,0.2536842105263148
507,exp_26,Scene2,Off,Off,Urban,6,0.2825714169608714,0.047095236160145236,0.7400000000000091,0.12333333333333485
508,exp_26,Scene3,Off,On,Culturual  Heritage,332,52.04471600828394,0.15676119279603598,45.08000000000002,0.13578313253012053
509,exp_26,Scene3,Off,On,Others,3,1.0924430502363691,0.36414768341212306,1.2999999999999972,0.4333333333333324
510,exp_26,Scene3,Off,On,Urban,2,0.5779194832679497,0.28895974163397486,0.8200000000000003,0.41000000000000014
511,exp_26,Scene4,On,Off,Culturual  Heritage,78,15.093930173534519,0.1935119253017246,17.360000000000014,0.22256410256410275
512,exp_26,Scene4,On,Off,Others,4,1.277109268098958,0.3192773170247395,1.8800000000000026,0.47000000000000064
513,exp_26,Scene4,On,Off,Tamed nature,4,0.6466982532361696,0.1616745633090424,1.2800000000000011,0.3200000000000003
514,exp_26,Scene4,On,Off,Text,221,34.6363947464473,0.15672576808347194,30.48000000000004,0.13791855203619927
515,exp_26,Scene4,On,Off,Urban,15,5.59990047752261,0.3733266985015073,4.820000000000007,0.3213333333333338
516,exp_26,Scene5,On,On,Culturual  Heritage,133,21.96637341787865,0.16516070239006503,27.379999999999956,0.205864661654135
517,exp_26,Scene5,On,On,Others,6,2.046757134060528,0.341126189010088,3.4200000000000053,0.5700000000000008
518,exp_26,Scene5,On,On,Tamed nature,1,1.1748718270517853,1.1748718270517853,1.6000000000000085,1.6000000000000085
519,exp_26,Scene5,On,On,Text,115,19.539815517836225,0.1699114392855324,19.020000000000035,0.1653913043478264
520,exp_26,Scene5,On,On,Urban,7,4.810857038888703,0.6872652912698147,5.799999999999972,0.8285714285714246
521,exp_26,Scene6,Off,Off,Culturual  Heritage,202,48.54401319608704,0.2403168970103319,45.85999999999996,0.22702970297029682
522,exp_26,Scene6,Off,Off,Others,5,5.7423358412388765,1.1484671682477754,5.740000000000002,1.1480000000000004
523,exp_26,Scene6,Off,Off,Tamed nature,40,10.793558454302993,0.2698389613575748,9.940000000000012,0.2485000000000003
524,exp_26,Scene6,Off,Off,Urban,2,0.6123795817258074,0.3061897908629037,1.0600000000000023,0.5300000000000011
525,exp_26,Scene7,Off,On,Culturual  Heritage,166,36.83304304329111,0.2218858014656091,51.719999999999985,0.3115662650602409
526,exp_26,Scene7,Off,On,Nature,1,0.0,0.0,0.0,0.0
527,exp_26,Scene7,Off,On,Others,21,4.3207410823326216,0.20574957534917246,9.16,0.4361904761904762
528,exp_26,Scene7,Off,On,Tamed nature,3,0.5453327321899207,0.18177757739664024,0.41999999999999815,0.13999999999999937
529,exp_26,Scene8,On,Off,Others,83,23.06860478223749,0.2779349973763553,18.900000000000013,0.22771084337349412
530,exp_26,Scene8,On,Off,Text,215,33.79888972823512,0.15720413827086102,31.660000000000082,0.14725581395348875
531,exp_26,Scene8,On,Off,Urban,11,2.0484608515878837,0.1862237137807167,3.040000000000001,0.2763636363636364
532,exp_27,Scene1,On,Off,Culturual  Heritage,132,20.329664388813057,0.15401260900615954,29.299999999999947,0.22196969696969657
533,exp_27,Scene1,On,Off,Tamed nature,2,0.06318127423204242,0.03159063711602121,0.3400000000000034,0.1700000000000017
534,exp_27,Scene1,On,Off,Text,165,10.671973446088193,0.06467862694598905,17.91999999999996,0.10860606060606036
535,exp_27,Scene2,On,On,Culturual  Heritage,68,16.914479140277027,0.2487423402981916,13.600000000000023,0.20000000000000034
536,exp_27,Scene2,On,On,Nature,11,1.591622749721458,0.14469297724740526,2.6800000000000077,0.24363636363636434
537,exp_27,Scene2,On,On,Others,27,4.330885320285475,0.16040316001057314,6.600000000000023,0.2444444444444453
538,exp_27,Scene2,On,On,Tamed nature,11,5.013074133792122,0.45573401216292014,4.680000000000012,0.4254545454545466
539,exp_27,Scene2,On,On,Text,135,18.05025919127592,0.1337056236390809,33.04000000000003,0.24474074074074095
540,exp_27,Scene3,Off,Off,Culturual  Heritage,167,34.016063090755026,0.20368900054344327,36.60000000000001,0.21916167664670663
541,exp_27,Scene3,Off,Off,Others,29,8.407194646315219,0.289903263666042,8.420000000000007,0.29034482758620717
542,exp_27,Scene3,Off,Off,Tamed nature,5,2.725990468169199,0.5451980936338398,1.779999999999994,0.3559999999999988
543,exp_27,Scene3,Off,Off,Urban,62,16.277964773403916,0.2625478189258696,14.380000000000006,0.23193548387096785
544,exp_27,Scene4,Off,On,Culturual  Heritage,228,35.73673796478252,0.1567400787929058,38.100000000000065,0.16710526315789503
545,exp_27,Scene4,Off,On,Others,11,1.5147987479899598,0.13770897708999635,2.280000000000019,0.207272727272729
546,exp_27,Scene4,Off,On,Tamed nature,32,9.958960967575251,0.3112175302367266,8.480000000000032,0.265000000000001
547,exp_27,Scene4,Off,On,Urban,11,3.20153426824183,0.29104856984016636,5.940000000000007,0.5400000000000006
548,exp_27,Scene5,On,Off,Culturual  Heritage,49,10.734719375108902,0.21907590561446738,20.999999999999993,0.42857142857142844
549,exp_27,Scene5,On,Off,Nature,2,0.4317139659104589,0.21585698295522945,0.8399999999999963,0.41999999999999815
550,exp_27,Scene5,On,Off,Others,23,4.665157357957294,0.20283292860683885,7.079999999999975,0.30782608695652064
551,exp_27,Scene5,On,Off,Tamed nature,1,1.529884342033737,1.529884342033737,5.359999999999996,5.359999999999996
552,exp_27,Scene5,On,Off,Text,136,19.417419499981275,0.14277514338221525,24.140000000000022,0.17750000000000016
553,exp_27,Scene5,On,Off,Urban,9,4.9541548767497865,0.5504616529721985,5.900000000000002,0.6555555555555558
554,exp_27,Scene6,On,On,Culturual  Heritage,171,38.45721566774029,0.22489599805696078,35.74000000000001,0.20900584795321642
555,exp_27,Scene6,On,On,Others,2,0.9697975191374406,0.4848987595687203,0.8200000000000038,0.4100000000000019
556,exp_27,Scene6,On,On,Tamed nature,3,1.3717225658122898,0.45724085527076325,2.000000000000014,0.6666666666666714
557,exp_27,Scene6,On,On,Text,87,18.25107190479613,0.20978243568731186,18.06,0.20758620689655172
558,exp_27,Scene7,Off,Off,Culturual  Heritage,367,55.15825350076856,0.1502949686669443,46.060000000000045,0.12550408719346062
559,exp_27,Scene7,Off,Off,Tamed nature,1,0.1027044789675699,0.1027044789675699,0.14000000000000057,0.14000000000000057
560,exp_27,Scene8,Off,On,Others,273,61.5608130986579,0.22549748387786778,57.32000000000012,0.2099633699633704
561,exp_27,Scene8,Off,On,Urban,7,1.561426988582915,0.22306099836898788,1.5600000000000094,0.2228571428571442
562,exp_28,Scene1,Off,On,Culturual  Heritage,256,55.89089722954681,0.21832381730291722,41.059999999999924,0.1603906249999997
563,exp_28,Scene1,Off,On,Tamed nature,14,4.466304428064089,0.31902174486172064,4.560000000000008,0.32571428571428623
564,exp_28,Scene1,Off,On,Urban,38,9.148877902902964,0.2407599448132359,9.879999999999999,0.25999999999999995
565,exp_28,Scene2,On,Off,Culturual  Heritage,57,20.33979916746427,0.35683858188533807,17.4,0.3052631578947368
566,exp_28,Scene2,On,Off,Nature,16,2.581461986968031,0.16134137418550193,3.020000000000034,0.18875000000000214
567,exp_28,Scene2,On,Off,Others,25,5.20757040979027,0.2083028163916108,5.900000000000004,0.23600000000000015
568,exp_28,Scene2,On,Off,Tamed nature,21,5.146442816519398,0.24506870554854276,7.099999999999994,0.33809523809523784
569,exp_28,Scene2,On,Off,Text,92,19.993539844969717,0.21732108527140998,29.459999999999976,0.32021739130434757
570,exp_28,Scene2,On,Off,Urban,4,1.0269140735163067,0.2567285183790767,2.1200000000000045,0.5300000000000011
571,exp_28,Scene3,On,On,Culturual  Heritage,53,16.865925964652646,0.3182250182009933,13.519999999999989,0.2550943396226413
572,exp_28,Scene3,On,On,Others,4,1.1936233314269271,0.2984058328567318,1.759999999999991,0.4399999999999977
573,exp_28,Scene3,On,On,Tamed nature,13,3.909040782043474,0.3006954447725749,4.019999999999994,0.3092307692307688
574,exp_28,Scene3,On,On,Text,185,29.26480358677234,0.1581881274960667,25.580000000000005,0.1382702702702703
575,exp_28,Scene3,On,On,Urban,27,7.178142036165197,0.26585711245056287,8.879999999999999,0.32888888888888884
576,exp_28,Scene4,Off,Off,Culturual  Heritage,165,27.421795904822268,0.1661927024534683,23.25999999999995,0.14096969696969666
577,exp_28,Scene4,Off,Off,Others,3,1.9760919792750657,0.6586973264250219,1.9400000000000048,0.6466666666666683
578,exp_28,Scene4,Off,Off,Tamed nature,62,16.04335869378536,0.25876384989976386,15.560000000000025,0.25096774193548427
579,exp_28,Scene4,Off,Off,Urban,50,13.728901564689588,0.27457803129379177,15.959999999999997,0.31919999999999993
580,exp_28,Scene5,Off,On,Culturual  Heritage,195,31.075726817112844,0.1593627016262197,29.5399999999999,0.15148717948717896
581,exp_28,Scene5,Off,On,Nature,9,2.1714175494513928,0.2412686166057103,2.140000000000006,0.23777777777777842
582,exp_28,Scene5,Off,On,Others,13,2.726317335951349,0.20971671815010376,3.0799999999999947,0.23692307692307651
583,exp_28,Scene5,Off,On,Tamed nature,5,1.5158759122404197,0.30317518244808395,1.1200000000000063,0.22400000000000125
584,exp_28,Scene5,Off,On,Urban,80,18.852031133696933,0.23565038917121167,18.69999999999993,0.2337499999999991
585,exp_28,Scene6,On,Off,Culturual  Heritage,86,23.02067931763663,0.26768231764693756,19.99999999999997,0.23255813953488338
586,exp_28,Scene6,On,Off,Others,23,7.1547222556924535,0.31107488068228056,7.179999999999978,0.3121739130434773
587,exp_28,Scene6,On,Off,Tamed nature,7,3.2366165130589306,0.4623737875798472,3.659999999999992,0.5228571428571417
588,exp_28,Scene6,On,Off,Text,131,34.52788149197634,0.26357161444256744,29.239999999999974,0.2232061068702288
589,exp_28,Scene7,On,On,Culturual  Heritage,66,18.850118730288184,0.285607859549821,13.239999999999993,0.2006060606060605
590,exp_28,Scene7,On,On,Nature,1,0.2509097646565394,0.2509097646565394,0.4200000000000017,0.4200000000000017
591,exp_28,Scene7,On,On,Others,17,4.348453242779276,0.25579136722231033,5.08,0.2988235294117647
592,exp_28,Scene7,On,On,Tamed nature,2,0.7283319276999334,0.3641659638499667,0.5999999999999979,0.29999999999999893
593,exp_28,Scene7,On,On,Text,187,33.64506082506545,0.17992011136398636,26.240000000000016,0.14032085561497334
594,exp_28,Scene7,On,On,Urban,4,0.4801762757379897,0.12004406893449743,0.7799999999999869,0.19499999999999673
595,exp_28,Scene8,Off,Off,Others,314,65.00078059468862,0.2070088553970975,47.81999999999997,0.15229299363057316
596,exp_28,Scene8,Off,Off,Tamed nature,2,0.829898524813153,0.4149492624065765,1.2800000000000011,0.6400000000000006
597,exp_28,Scene8,Off,Off,Urban,33,4.621827733789574,0.14005538587241131,5.679999999999991,0.17212121212121184
598,exp_3,Scene1,On,Off,Culturual  Heritage,163,28.790261377710813,0.17662737041540377,25.939999999999998,0.1591411042944785
599,exp_3,Scene1,On,Off,Text,136,16.215064075024152,0.11922841231635406,19.800000000000047,0.145588235294118
600,exp_3,Scene1,On,Off,Urban,17,2.0727500185167567,0.12192647167745628,2.319999999999993,0.1364705882352937
601,exp_3,Scene2,On,On,Culturual  Heritage,60,19.02392008469651,0.3170653347449418,14.320000000000054,0.23866666666666755
602,exp_3,Scene2,On,On,Nature,14,5.083186576131405,0.36308475543795754,5.899999999999997,0.4214285714285712
603,exp_3,Scene2,On,On,Others,7,2.6669392929893374,0.38099132756990534,3.1199999999999983,0.44571428571428545
604,exp_3,Scene2,On,On,Tamed nature,5,3.0427581049642503,0.6085516209928501,4.340000000000003,0.8680000000000007
605,exp_3,Scene2,On,On,Text,157,35.24707855543734,0.22450368506647989,33.62000000000002,0.21414012738853516
606,exp_3,Scene3,Off,Off,Culturual  Heritage,122,27.159772879482727,0.22262108917608792,22.21999999999998,0.18213114754098345
607,exp_3,Scene3,Off,Off,Others,4,2.3710430442681174,0.5927607610670294,2.8000000000000043,0.7000000000000011
608,exp_3,Scene3,Off,Off,Tamed nature,40,14.500152937377838,0.3625038234344459,13.86000000000001,0.34650000000000025
609,exp_3,Scene3,Off,Off,Urban,98,16.92878036571424,0.17274265679300244,21.659999999999958,0.22102040816326488
610,exp_3,Scene4,Off,On,Culturual  Heritage,138,29.101765019066942,0.21088235521063,23.439999999999984,0.169855072463768
611,exp_3,Scene4,Off,On,Others,21,3.566243880974615,0.1698211371892674,4.779999999999994,0.22761904761904733
612,exp_3,Scene4,Off,On,Tamed nature,96,19.919815088467207,0.20749807383820007,19.720000000000013,0.2054166666666668
613,exp_3,Scene4,Off,On,Urban,24,11.865206267987515,0.49438359449947983,10.979999999999992,0.45749999999999963
614,exp_3,Scene5,On,Off,Culturual  Heritage,45,10.950069513714586,0.24333487808254636,11.59999999999999,0.25777777777777755
615,exp_3,Scene5,On,Off,Nature,9,2.7304651861670197,0.30338502068522444,2.600000000000003,0.28888888888888925
616,exp_3,Scene5,On,Off,Others,35,4.839431658496547,0.1382694759570442,6.739999999999995,0.19257142857142842
617,exp_3,Scene5,On,Off,Tamed nature,37,9.704110985584098,0.2622732698806513,6.459999999999984,0.17459459459459417
618,exp_3,Scene5,On,Off,Text,139,24.142834746836165,0.1736894586103321,21.5,0.15467625899280577
619,exp_3,Scene5,On,Off,Urban,23,5.673323532497053,0.24666624054335012,5.680000000000013,0.246956521739131
620,exp_3,Scene6,On,On,Culturual  Heritage,55,21.822488477656915,0.39677251777558026,23.099999999999998,0.42
621,exp_3,Scene6,On,On,Others,16,2.0387360997137645,0.12742100623211028,3.719999999999999,0.23249999999999993
622,exp_3,Scene6,On,On,Tamed nature,2,0.6111747934120046,0.3055873967060023,1.0799999999999983,0.5399999999999991
623,exp_3,Scene6,On,On,Text,181,35.34917635977218,0.19529931690481867,30.76000000000006,0.1699447513812158
624,exp_3,Scene6,On,On,Urban,3,1.2151391012994726,0.40504636709982417,1.0000000000000036,0.33333333333333454
625,exp_3,Scene7,Off,Off,Culturual  Heritage,212,54.090747544486945,0.2551450355872026,40.93999999999998,0.19311320754716974
626,exp_3,Scene7,Off,Off,Nature,1,0.16136598154505802,0.16136598154505802,0.8399999999999892,0.8399999999999892
627,exp_3,Scene7,Off,Off,Others,31,9.84224991147794,0.3174919326283206,11.800000000000015,0.38064516129032305
628,exp_3,Scene7,Off,Off,Tamed nature,4,1.6734648959510163,0.4183662239877541,2.7000000000000064,0.6750000000000016
629,exp_3,Scene7,Off,Off,Urban,4,1.1876010031527187,0.29690025078817966,1.4200000000000017,0.3550000000000004
630,exp_3,Scene8,Off,On,Others,274,56.36378734189638,0.20570725307261453,44.49999999999996,0.16240875912408745
631,exp_3,Scene8,Off,On,Tamed nature,1,0.03657731537442298,0.03657731537442298,0.16000000000000014,0.16000000000000014
632,exp_3,Scene8,Off,On,Urban,32,5.8217067100995745,0.1819283346906117,6.060000000000028,0.18937500000000088
633,exp_30,Scene1,Off,On,Culturual  Heritage,238,68.66499402041485,0.2885083782370372,55.36000000000003,0.23260504201680685
634,exp_30,Scene1,Off,On,Others,1,0.22239154660193358,0.22239154660193358,0.9399999999999977,0.9399999999999977
635,exp_30,Scene1,Off,On,Tamed nature,3,0.7102788424019796,0.23675961413399318,1.7199999999999847,0.5733333333333283
636,exp_30,Scene1,Off,On,Urban,12,4.767905929472715,0.3973254941227262,4.619999999999989,0.38499999999999907
637,exp_30,Scene2,On,Off,Culturual  Heritage,35,16.2072805189531,0.46306515768437434,21.500000000000025,0.614285714285715
638,exp_30,Scene2,On,Off,Nature,3,0.6979146608255016,0.2326382202751672,1.7400000000000004,0.5800000000000002
639,exp_30,Scene2,On,Off,Others,5,0.7346999221794404,0.14693998443588807,0.5800000000000054,0.11600000000000107
640,exp_30,Scene2,On,Off,Tamed nature,1,0.6141768556368761,0.6141768556368761,0.620000000000001,0.620000000000001
641,exp_30,Scene2,On,Off,Text,132,30.36499662051012,0.23003785318568273,44.899999999999906,0.3401515151515144
642,exp_30,Scene3,On,On,Culturual  Heritage,60,7.261242131404204,0.12102070219007006,9.780000000000015,0.16300000000000026
643,exp_30,Scene3,On,On,Tamed nature,80,6.4442267425579285,0.0805528342819741,11.059999999999999,0.13824999999999998
644,exp_30,Scene3,On,On,Text,16,4.089791248441837,0.2556119530276148,5.840000000000007,0.36500000000000044
645,exp_30,Scene3,On,On,Urban,119,8.963994411163448,0.07532768412742392,11.860000000000007,0.09966386554621855
646,exp_30,Scene4,Off,Off,Culturual  Heritage,150,31.75963902511732,0.21173092683411546,27.419999999999973,0.18279999999999982
647,exp_30,Scene4,Off,Off,Others,23,8.34639548605707,0.36288676026335087,7.6599999999999895,0.3330434782608691
648,exp_30,Scene4,Off,Off,Tamed nature,78,18.58912259190647,0.2383220845116214,16.040000000000056,0.20564102564102635
649,exp_30,Scene4,Off,Off,Urban,34,10.281657066472334,0.3024016784256569,8.980000000000008,0.26411764705882373
650,exp_30,Scene5,On,Off,Culturual  Heritage,68,12.305057522043466,0.1809567282653451,15.639999999999963,0.22999999999999945
651,exp_30,Scene5,On,Off,Nature,4,2.201495890904873,0.5503739727262182,2.6599999999999966,0.6649999999999991
652,exp_30,Scene5,On,Off,Others,30,7.422280781577668,0.24740935938592226,9.620000000000006,0.3206666666666669
653,exp_30,Scene5,On,Off,Tamed nature,8,1.317046025944568,0.164630753243071,3.1599999999999984,0.3949999999999998
654,exp_30,Scene5,On,Off,Text,55,12.054968808005587,0.21918125105464703,17.279999999999962,0.3141818181818175
655,exp_30,Scene5,On,Off,Urban,51,13.064080359326496,0.2561584384181666,16.56000000000004,0.324705882352942
656,exp_30,Scene6,On,On,Culturual  Heritage,127,26.508474540184796,0.20872814598570705,32.54000000000001,0.256220472440945
657,exp_30,Scene6,On,On,Others,58,7.522662572185177,0.12970107883077892,10.540000000000003,0.18172413793103454
658,exp_30,Scene6,On,On,Tamed nature,14,1.2625309670472598,0.09018078336051856,2.0600000000000094,0.14714285714285782
659,exp_30,Scene6,On,On,Text,70,5.404342023339242,0.07720488604770347,8.400000000000007,0.1200000000000001
660,exp_30,Scene6,On,On,Urban,5,1.3585921388430724,0.2717184277686145,1.6600000000000072,0.33200000000000146
661,exp_30,Scene7,Off,Off,Culturual  Heritage,194,42.35788025725414,0.21833958895491823,59.000000000000036,0.3041237113402064
662,exp_30,Scene7,Off,Off,Nature,2,0.47618072296684033,0.23809036148342017,0.7799999999999967,0.38999999999999835
663,exp_30,Scene7,Off,Off,Others,2,1.875689982603441,0.9378449913017205,3.299999999999997,1.6499999999999986
664,exp_30,Scene7,Off,Off,Tamed nature,4,1.4871132716386608,0.3717783179096652,2.3600000000000065,0.5900000000000016
665,exp_30,Scene8,Off,On,Others,227,48.37953730176944,0.21312571498576846,57.02,0.2511894273127753
666,exp_30,Scene8,Off,On,Urban,20,2.0851939254083383,0.10425969627041691,4.860000000000001,0.24300000000000005
667,exp_31,Scene1,Off,Off,Culturual  Heritage,291,69.22812674857407,0.23789734277860505,53.200000000000045,0.18281786941580772
668,exp_31,Scene1,Off,Off,Tamed nature,2,0.6483582193268124,0.3241791096634062,0.5999999999999979,0.29999999999999893
669,exp_31,Scene1,Off,Off,Urban,9,2.4767422868288294,0.2751935874254255,3.360000000000003,0.3733333333333337
670,exp_31,Scene2,Off,On,Culturual  Heritage,163,44.63205683121129,0.27381629957798337,38.840000000000074,0.23828220858895752
671,exp_31,Scene2,Off,On,Nature,20,5.626792976215095,0.2813396488107548,6.999999999999998,0.3499999999999999
672,exp_31,Scene2,Off,On,Tamed nature,78,18.16030429551968,0.2328244140451241,16.199999999999964,0.20769230769230723
673,exp_31,Scene2,Off,On,Urban,1,0.20617005117135703,0.20617005117135703,0.1999999999999993,0.1999999999999993
674,exp_31,Scene3,On,Off,Culturual  Heritage,29,8.817615545422838,0.30405570846285646,7.68,0.26482758620689656
675,exp_31,Scene3,On,Off,Others,43,9.553734119306057,0.22217986323967576,8.900000000000034,0.2069767441860473
676,exp_31,Scene3,On,Off,Tamed nature,13,5.091075453940524,0.39162118876465574,5.680000000000026,0.43692307692307897
677,exp_31,Scene3,On,Off,Text,142,33.16140283675087,0.23353100589261175,26.580000000000005,0.18718309859154933
678,exp_31,Scene3,On,Off,Urban,31,9.408668300020091,0.30350542903290617,13.620000000000063,0.43935483870967945
679,exp_31,Scene4,On,On,Culturual  Heritage,24,8.828538827939424,0.36785578449747597,6.720000000000001,0.28
680,exp_31,Scene4,On,On,Others,3,1.2469955555520416,0.41566518518401385,1.680000000000021,0.560000000000007
681,exp_31,Scene4,On,On,Tamed nature,13,4.08909125579163,0.3145454812147408,4.339999999999993,0.3338461538461533
682,exp_31,Scene4,On,On,Text,185,60.72633558262387,0.32825046260877766,43.23999999999998,0.23372972972972964
683,exp_31,Scene4,On,On,Urban,26,8.775494995997551,0.3375190383075981,7.8200000000000145,0.30076923076923134
684,exp_31,Scene5,Off,On,Culturual  Heritage,81,27.579944734781957,0.34049314487385135,26.62000000000001,0.32864197530864214
685,exp_31,Scene5,Off,On,Nature,9,2.7983553646675525,0.31092837385195027,3.8599999999999746,0.42888888888888604
686,exp_31,Scene5,Off,On,Others,16,2.754148003843317,0.17213425024020731,3.419999999999998,0.21374999999999988
687,exp_31,Scene5,Off,On,Tamed nature,25,9.859934042275745,0.3943973616910298,8.739999999999977,0.3495999999999991
688,exp_31,Scene5,Off,On,Urban,75,25.408506049171795,0.3387800806556239,25.540000000000017,0.3405333333333336
689,exp_31,Scene6,On,Off,Culturual  Heritage,44,16.747234803400495,0.3806189728045567,15.320000000000016,0.34818181818181854
690,exp_31,Scene6,On,Off,Others,11,3.9661055091493496,0.3605550462863045,2.819999999999993,0.25636363636363574
691,exp_31,Scene6,On,Off,Tamed nature,5,1.8789553245659318,0.37579106491318637,1.400000000000006,0.2800000000000012
692,exp_31,Scene6,On,Off,Text,196,49.10811045872915,0.2505515839731079,39.90000000000002,0.20357142857142868
693,exp_31,Scene7,On,On,Culturual  Heritage,51,19.131159700287384,0.37512077843700753,14.560000000000048,0.28549019607843235
694,exp_31,Scene7,On,On,Nature,3,0.6258460106761984,0.20861533689206613,0.4399999999999977,0.14666666666666592
695,exp_31,Scene7,On,On,Text,213,46.64241556566323,0.21897847683409966,43.64000000000009,0.20488262910798166
696,exp_31,Scene8,Off,Off,Others,264,69.82791408780014,0.2644996745750005,46.86000000000006,0.17750000000000024
697,exp_31,Scene8,Off,Off,Tamed nature,3,1.554772255948862,0.5182574186496206,1.8599999999999852,0.6199999999999951
698,exp_31,Scene8,Off,Off,Urban,27,5.318021821893907,0.1969637711812558,7.640000000000043,0.2829629629629646
699,exp_32,Scene1,On,On,Culturual  Heritage,180,41.39187880035849,0.22995488222421384,40.539999999999964,0.22522222222222202
700,exp_32,Scene1,On,On,Tamed nature,1,0.1710545234713189,0.1710545234713189,0.4399999999999977,0.4399999999999977
