index,Participant,heritage,Text on-off,Audio on-off,ROI,saccard_distance,saccard_distance,saccard_distance,saccard_distance,saccade_duration,saccade_duration,saccade_duration
,,,,,,count,sum,mean,std,sum,mean,std
335,exp_21,Scene2,On,On,Nature,14,2.4665047577095702,0.1761789112649693,0.15477050433485778,2.4600000000000026,0.1757142857142859,0.18249190859678308
336,exp_21,Scene2,On,On,Others,8,2.209869190165559,0.2762336487706949,0.33206452262315933,2.2200000000000273,0.2775000000000034,0.3337128791555484
337,exp_21,Scene2,On,On,Tamed nature,43,9.993137339964116,0.23239854278986316,0.23335349917756446,11.720000000000024,0.2725581395348843,0.35689196059776085
338,exp_21,Scene2,On,On,Text,86,12.739462467104037,0.14813328450120974,0.19171306107790045,13.100000000000012,0.152325581395349,0.1889455222986695
339,exp_21,Scene3,Off,Off,Culturual  Heritage,64,18.4370252958789,0.2880785202481078,0.35498440889050004,14.539999999999978,0.22718749999999965,0.26172485704199133
340,exp_21,Scene3,Off,Off,Others,96,14.557478515657571,0.15164040120476638,0.17327408429409472,13.459999999999994,0.14020833333333327,0.21143110943067878
341,exp_21,Scene3,Off,Off,Tamed nature,62,16.513147554117207,0.2663410895825356,0.2779835028127625,17.159999999999958,0.2767741935483864,0.3151308559508097
342,exp_21,Scene3,Off,Off,Urban,35,5.295951612381373,0.15131290321089635,0.1578805846449393,9.519999999999992,0.2719999999999998,0.48534281395609774
343,exp_21,Scene4,Off,On,Culturual  Heritage,143,30.575240903659253,0.2138128734521626,0.2939787501410307,25.560000000000006,0.1787412587412588,0.2760507891952235
344,exp_21,Scene4,Off,On,Others,21,5.2131970889032,0.2482474804239619,0.2530217063540446,5.1200000000000045,0.24380952380952403,0.2595857505811164
345,exp_21,Scene4,Off,On,Tamed nature,79,20.687339970786127,0.2618650629213434,0.2587618491495969,20.25999999999998,0.2564556962025314,0.30717504395278195
346,exp_21,Scene4,Off,On,Urban,37,7.343957553301151,0.1984853392784095,0.16162195630774917,7.400000000000045,0.2000000000000012,0.21802140567690462
347,exp_21,Scene5,On,On,Culturual  Heritage,78,17.12323509965326,0.21952865512375977,0.27243029412770636,18.75999999999999,0.24051282051282039,0.29369078816721383
348,exp_21,Scene5,On,On,Others,79,15.297367141051442,0.19363755874748662,0.30876793961258314,15.660000000000025,0.19822784810126615,0.39644820366461475
349,exp_21,Scene5,On,On,Tamed nature,6,3.2136829652508094,0.5356138275418015,0.559733164369618,2.8000000000000043,0.4666666666666674,0.5284947177282522
350,exp_21,Scene5,On,On,Text,98,13.564206873906913,0.13841027422353994,0.15474622347565214,12.560000000000002,0.12816326530612246,0.19085994724245522
351,exp_21,Scene5,On,On,Urban,18,4.494988632165038,0.24972159067583544,0.2350787150654446,4.32,0.24000000000000002,0.23019173593793177
352,exp_21,Scene6,Off,Off,Culturual  Heritage,235,40.418466769425706,0.17199347561457748,0.17272221004614013,39.46000000000005,0.1679148936170215,0.24181011037193437
353,exp_21,Scene6,Off,Off,Others,16,3.0724687210827146,0.19202929506766966,0.22195421260146156,3.6600000000000144,0.2287500000000009,0.2790430074379215
354,exp_21,Scene6,Off,Off,Tamed nature,38,5.043534691676376,0.13272459714937831,0.13564751019704646,6.660000000000016,0.17526315789473726,0.19581757702218386
355,exp_21,Scene6,Off,Off,Urban,5,2.1460426812694275,0.4292085362538855,0.5458162012147462,2.2600000000000016,0.4520000000000003,0.4819958506045425
356,exp_21,Scene7,Off,On,Culturual  Heritage,327,49.94119467693635,0.15272536598451483,0.17395297250091737,38.820000000000064,0.11871559633027542,0.14837215428459416
357,exp_21,Scene7,Off,On,Nature,1,0.3635973184719602,0.3635973184719602,,1.0799999999999983,1.0799999999999983,
358,exp_21,Scene7,Off,On,Others,3,0.5961928898887412,0.19873096329624707,0.1861987952190307,0.4800000000000004,0.16000000000000014,0.10583005244258473
359,exp_21,Scene7,Off,On,Tamed nature,8,1.4766360499039248,0.1845795062379906,0.300868280865212,1.4799999999999862,0.18499999999999828,0.22847319317591652
360,exp_21,Scene7,Off,On,Urban,7,0.9596500091765992,0.13709285845379987,0.15465342281305683,1.0,0.14285714285714285,0.08901578244227
361,exp_21,Scene8,On,Off,Others,167,31.619765877261706,0.18933991543270481,0.20745911330079062,30.02000000000002,0.1797604790419163,0.22236394810453594
362,exp_21,Scene8,On,Off,Tamed nature,4,1.1798015625008538,0.29495039062521344,0.21510158707002916,1.1999999999999957,0.29999999999999893,0.18257418583505253
363,exp_21,Scene8,On,Off,Text,118,17.99535111800947,0.15250297557635145,0.19898765322609896,17.89999999999997,0.15169491525423703,0.21425005394386754
364,exp_21,Scene8,On,Off,Urban,19,2.2635496719629313,0.11913419326120692,0.16896008501747564,5.619999999999989,0.29578947368420994,0.31822975259801906
365,exp_22,Scene1,Off,On,Culturual  Heritage,318,47.38137844843919,0.14899804543534337,0.1704489815261832,36.2799999999999,0.1140880503144651,0.1340003947283509
366,exp_22,Scene1,Off,On,Tamed nature,10,2.304121495035834,0.2304121495035834,0.20157671647163777,1.9199999999999973,0.19199999999999973,0.11970333699980489
367,exp_22,Scene1,Off,On,Urban,34,4.325651926815779,0.12722505667105233,0.12287987340088964,4.239999999999975,0.12470588235294044,0.15303466222767037
368,exp_22,Scene2,On,Off,Culturual  Heritage,70,19.970443145737157,0.28529204493910226,0.3546903556014793,19.740000000000002,0.28200000000000003,0.41333076203033825
369,exp_22,Scene2,On,Off,Nature,36,6.637515391159241,0.18437542753220112,0.261840308585402,6.119999999999996,0.16999999999999987,0.21759726889042375
370,exp_22,Scene2,On,Off,Others,4,2.1387005980594433,0.5346751495148608,0.433965335775814,2.599999999999998,0.6499999999999995,0.5658032638058346
371,exp_22,Scene2,On,Off,Tamed nature,7,2.4330334806359746,0.3475762115194249,0.5241353340344819,2.079999999999991,0.2971428571428559,0.43869937640386847
372,exp_22,Scene2,On,Off,Text,153,26.595347526097633,0.17382580082416754,0.2389522687979293,23.979999999999997,0.15673202614379084,0.2295471229724888
373,exp_22,Scene3,On,On,Culturual  Heritage,95,8.26816092333729,0.08703327287723463,0.16264965887970384,12.960000000000031,0.13642105263157928,0.2329455958285145
374,exp_22,Scene3,On,On,Others,10,1.5855614382761505,0.15855614382761504,0.2066321295187729,1.6999999999999993,0.16999999999999993,0.20270394394014377
375,exp_22,Scene3,On,On,Tamed nature,52,3.3297155556237743,0.06403299145430336,0.16840257102279607,9.639999999999972,0.18538461538461484,0.4075198132484422
376,exp_22,Scene3,On,On,Text,30,4.550814532311833,0.15169381774372775,0.34231253514225357,7.160000000000011,0.23866666666666703,0.5209257894949345
377,exp_22,Scene3,On,On,Urban,68,9.196985656009359,0.13524978905896115,0.32053895914389463,13.459999999999987,0.19794117647058804,0.5033279066004325
378,exp_22,Scene4,Off,Off,Culturual  Heritage,156,26.1512598046044,0.16763628079874615,0.19806479663360696,22.959999999999972,0.147179487179487,0.17439959629945467
379,exp_22,Scene4,Off,Off,Others,9,1.736594545787744,0.19295494953197156,0.1939504211970254,1.240000000000009,0.13777777777777878,0.09972183534434434
380,exp_22,Scene4,Off,Off,Tamed nature,98,21.7804898433376,0.22224989636058778,0.30071718551879284,22.38000000000001,0.2283673469387756,0.2911466625757046
381,exp_22,Scene4,Off,Off,Urban,42,7.239631828356503,0.17237218638944055,0.21141012177187773,6.9199999999999795,0.16476190476190428,0.2926684471834487
382,exp_22,Scene5,On,Off,Culturual  Heritage,57,12.87948241583413,0.22595583185673912,0.2275667110528077,9.079999999999998,0.15929824561403505,0.1762694735860282
383,exp_22,Scene5,On,Off,Nature,2,1.721226303219178,0.860613151609589,1.1721461583579158,1.3199999999999932,0.6599999999999966,0.8768124086713254
384,exp_22,Scene5,On,Off,Others,45,10.389405323258428,0.23087567385018729,0.3048324224840588,10.300000000000002,0.22888888888888895,0.23181323028976086
385,exp_22,Scene5,On,Off,Tamed nature,15,2.680686937492825,0.17871246249952166,0.36169167080444514,3.139999999999999,0.20933333333333326,0.26053424964502364
386,exp_22,Scene5,On,Off,Text,167,28.059891276877575,0.16802330105914715,0.2444506298283633,24.32000000000003,0.14562874251497024,0.24429772698462623
387,exp_22,Scene5,On,Off,Urban,11,4.333969170269738,0.39399719729724886,0.1708365955353361,3.479999999999997,0.31636363636363607,0.17130515037632163
388,exp_22,Scene6,On,On,Culturual  Heritage,108,30.65097593299471,0.28380533271291397,0.35982935619931344,36.040000000000006,0.3337037037037038,0.44877109997533293
389,exp_22,Scene6,On,On,Others,41,5.753777503636608,0.1403360366740636,0.18666326494755542,7.300000000000026,0.1780487804878055,0.2119813613527744
390,exp_22,Scene6,On,On,Tamed nature,4,0.15235828403390733,0.03808957100847683,0.017346645415956798,0.259999999999998,0.0649999999999995,0.05000000000000071
391,exp_22,Scene6,On,On,Text,67,15.293550047241817,0.22826194100360922,0.2765510764754103,17.92000000000005,0.26746268656716493,0.45453720480980275
392,exp_22,Scene6,On,On,Urban,1,0.5728470214638459,0.5728470214638459,,0.9000000000000021,0.9000000000000021,
393,exp_22,Scene7,Off,Off,Culturual  Heritage,329,48.7401162121356,0.14814624988491062,0.15317889444007046,42.70000000000002,0.12978723404255324,0.13888147590203911
394,exp_22,Scene7,Off,Off,Nature,3,0.5603192937271384,0.18677309790904614,0.20457932409260418,0.7599999999999998,0.25333333333333324,0.253245598842967
395,exp_22,Scene7,Off,Off,Others,4,0.790417221827503,0.19760430545687574,0.24338212332299108,0.779999999999994,0.1949999999999985,0.23685438564654038
396,exp_22,Scene7,Off,Off,Tamed nature,7,1.9357022338369556,0.2765288905481365,0.15780110310425433,2.8400000000000043,0.4057142857142863,0.35151373339018466
397,exp_22,Scene8,Off,On,Others,330,47.395138821622126,0.14362163279279433,0.15022635581599939,37.38000000000011,0.11327272727272761,0.13753215103025002
398,exp_22,Scene8,Off,On,Urban,26,2.348334403288198,0.090320553972623,0.08509425968466756,3.4799999999999933,0.1338461538461536,0.16673516541094457
399,exp_23,Scene1,Off,Off,Culturual  Heritage,313,49.87415648050712,0.1593423529728662,0.16949277066364996,40.59999999999999,0.12971246006389772,0.16036890685714897
400,exp_23,Scene1,Off,Off,Tamed nature,9,1.1336631081686486,0.12596256757429428,0.09335497719111054,1.4799999999999978,0.1644444444444442,0.14204850501774982
401,exp_23,Scene1,Off,Off,Urban,28,3.8089996576268614,0.1360357020581022,0.11259686980644534,4.239999999999991,0.1514285714285711,0.10630892390381555
402,exp_23,Scene2,Off,On,Culturual  Heritage,278,39.313303531284056,0.14141476090389948,0.14502449850033788,37.239999999999945,0.1339568345323739,0.17225880413766975
403,exp_23,Scene2,Off,On,Nature,8,1.3766402348013786,0.17208002935017233,0.11334478877097003,2.28000000000001,0.28500000000000125,0.2292222876224213
404,exp_23,Scene2,Off,On,Others,2,0.4684530440342857,0.23422652201714286,0.17808849701063176,0.8599999999999923,0.42999999999999616,0.15556349186104468
405,exp_23,Scene2,Off,On,Tamed nature,59,8.054730514759406,0.13652085618236282,0.11829233322628295,9.200000000000024,0.1559322033898309,0.17403050311375567
406,exp_23,Scene3,On,Off,Culturual  Heritage,25,5.379467232371594,0.21517868929486375,0.32299743818860316,4.559999999999988,0.18239999999999953,0.2301680545456581
407,exp_23,Scene3,On,Off,Others,11,1.078395324065246,0.098035938551386,0.06466225504561185,3.0200000000000005,0.2745454545454546,0.27218977337011185
408,exp_23,Scene3,On,Off,Tamed nature,5,3.4405465883675723,0.6881093176735145,0.3256305132563793,3.760000000000005,0.752000000000001,0.6538501357344835
409,exp_23,Scene3,On,Off,Text,239,28.507500838148744,0.11927824618472278,0.14486947598122962,38.2,0.1598326359832636,0.21999229651752802
410,exp_23,Scene3,On,Off,Urban,6,2.682029855787008,0.44700497596450134,0.5043665390919294,1.6199999999999974,0.2699999999999996,0.330998489422531
411,exp_23,Scene4,On,On,Culturual  Heritage,61,10.652406810587848,0.17462961984570244,0.24128272345339585,12.33999999999999,0.20229508196721294,0.36438255283251886
412,exp_23,Scene4,On,On,Others,14,1.6001114221754489,0.11429367301253206,0.09164654860690925,2.0600000000000094,0.14714285714285782,0.11756690870299326
413,exp_23,Scene4,On,On,Tamed nature,15,4.20509456833577,0.28033963788905136,0.23965779493500625,5.519999999999999,0.36799999999999994,0.3972620581645615
414,exp_23,Scene4,On,On,Text,196,26.451082150982625,0.1349545007703195,0.1339637481287942,33.419999999999916,0.17051020408163223,0.2064839843493405
415,exp_23,Scene4,On,On,Urban,8,1.906169009616727,0.23827112620209087,0.23385312953313797,1.600000000000012,0.2000000000000015,0.15118578920369122
416,exp_23,Scene5,Off,On,Culturual  Heritage,97,13.237784324457337,0.136472003344921,0.158724936781151,13.339999999999975,0.13752577319587603,0.19281376446281795
417,exp_23,Scene5,Off,On,Nature,18,2.1527505044255686,0.11959725024586493,0.07979471794596853,1.9599999999999973,0.10888888888888874,0.08238281437639255
418,exp_23,Scene5,Off,On,Others,124,17.361316555049758,0.14001061737943352,0.17078524694494654,15.919999999999899,0.12838709677419274,0.1705676181239518
419,exp_23,Scene5,Off,On,Tamed nature,17,3.2859849487567967,0.19329323227981157,0.14623953125608422,3.099999999999987,0.18235294117646983,0.20710895115146227
420,exp_23,Scene5,Off,On,Urban,61,8.733975305661577,0.14317992304363242,0.13559376017295127,11.780000000000022,0.193114754098361,0.20175514023692662
421,exp_23,Scene6,On,Off,Culturual  Heritage,78,13.86669470673151,0.1777781372657886,0.18640494130496604,14.919999999999984,0.19128205128205109,0.226195863721176
422,exp_23,Scene6,On,Off,Others,43,7.123147598344161,0.16565459531032933,0.17019124517663975,8.019999999999971,0.18651162790697606,0.23391984505208585
423,exp_23,Scene6,On,Off,Tamed nature,4,1.0525262127039439,0.26313155317598597,0.15122732655704477,1.7199999999999882,0.42999999999999705,0.27543904346818515
424,exp_23,Scene6,On,Off,Text,198,26.492317270768574,0.13379958217559887,0.17636580406700691,24.820000000000032,0.12535353535353552,0.16412705943013775
425,exp_23,Scene6,On,Off,Urban,3,0.789934955148832,0.26331165171627735,0.029217051625186383,1.8000000000000034,0.6000000000000011,0.6446704584514498
426,exp_23,Scene7,On,On,Culturual  Heritage,49,10.044542687034447,0.20499066708233565,0.18500453001479747,9.839999999999987,0.200816326530612,0.19183148784256207
427,exp_23,Scene7,On,On,Nature,1,0.44283886459975486,0.44283886459975486,,0.5199999999999996,0.5199999999999996,
428,exp_23,Scene7,On,On,Others,70,8.694518117643035,0.1242074016806148,0.12115216362034861,13.439999999999994,0.19199999999999992,0.20654227205327122
429,exp_23,Scene7,On,On,Text,173,19.911098775353143,0.11509305650493146,0.1316415142597018,27.66000000000004,0.15988439306358404,0.19656938073121613
430,exp_23,Scene8,Off,Off,Others,358,50.315765914405915,0.140546832163145,0.17355140636794342,41.26000000000002,0.11525139664804475,0.16532734165891824
431,exp_23,Scene8,Off,Off,Urban,13,1.3429147094437082,0.10330113149566986,0.1291671207558533,1.8400000000000247,0.14153846153846344,0.137710212272374
432,exp_24,Scene1,On,On,Culturual  Heritage,173,41.43461940872188,0.2395064705706467,0.297667665534114,39.36000000000005,0.2275144508670523,0.3209309787227029
433,exp_24,Scene1,On,On,Others,4,1.3759796760731078,0.34399491901827695,0.6285924786797981,1.7199999999999847,0.42999999999999616,0.6743886120034958
434,exp_24,Scene1,On,On,Tamed nature,1,0.12704585786242698,0.12704585786242698,,0.21999999999999886,0.21999999999999886,
435,exp_24,Scene1,On,On,Text,80,15.783589628000264,0.19729487035000332,0.28922053936128195,19.880000000000003,0.24850000000000003,0.41096089930733476
436,exp_24,Scene2,Off,Off,Culturual  Heritage,136,30.542754326413366,0.22457907592951004,0.33136802743723603,33.680000000000035,0.24764705882352966,0.5016539094636603
437,exp_24,Scene2,Off,Off,Nature,42,13.492384933383345,0.3212472603186511,0.5007226030883365,13.52,0.3219047619047619,0.5457741786885054
438,exp_24,Scene2,Off,Off,Others,1,0.05559667256230355,0.05559667256230355,,0.14000000000000057,0.14000000000000057,
439,exp_24,Scene2,Off,Off,Tamed nature,61,7.310750834468667,0.11984837433555193,0.13423371765423736,11.039999999999981,0.18098360655737675,0.2331930882197042
440,exp_24,Scene3,Off,On,Culturual  Heritage,92,22.8314297177457,0.24816771432332282,0.22916591120733584,14.840000000000021,0.16130434782608719,0.15655085464723195
441,exp_24,Scene3,Off,On,Others,24,5.592897812477216,0.23303740885321733,0.30071279565316583,7.460000000000007,0.31083333333333363,0.4346304443874202
442,exp_24,Scene3,Off,On,Tamed nature,60,19.05942853249593,0.31765714220826546,0.31175860474294137,17.62000000000001,0.29366666666666685,0.34553798224672944
443,exp_24,Scene3,Off,On,Urban,83,17.646438799716282,0.21260769638212387,0.2503726599916026,18.440000000000005,0.22216867469879523,0.2909867493118053
444,exp_24,Scene4,On,Off,Culturual  Heritage,44,11.047300780310774,0.25107501773433577,0.3169294558975389,8.880000000000027,0.20181818181818245,0.2746267888427954
445,exp_24,Scene4,On,Off,Others,14,6.852267610396727,0.4894476864569091,0.3600257011239945,5.780000000000001,0.4128571428571429,0.34823574180163
446,exp_24,Scene4,On,Off,Tamed nature,42,15.541640959250623,0.37003907045834816,0.35269240713374156,12.060000000000025,0.28714285714285775,0.2829055320591782
447,exp_24,Scene4,On,Off,Text,137,29.668463847793333,0.21655813027586374,0.26934515196945197,23.93999999999999,0.17474452554744518,0.21685275667241977
448,exp_24,Scene4,On,Off,Urban,35,9.928217477877004,0.2836633565107715,0.2536579422149457,10.380000000000003,0.29657142857142865,0.28923776965492903
449,exp_24,Scene5,Off,Off,Culturual  Heritage,115,21.81207540493437,0.18967022091247276,0.2678355436003067,24.719999999999995,0.2149565217391304,0.28076141433122465
450,exp_24,Scene5,Off,Off,Nature,4,0.3847068707639534,0.09617671769098834,0.079884783483781,1.4000000000000057,0.3500000000000014,0.20033305601755472
451,exp_24,Scene5,Off,Off,Others,73,16.993459916008295,0.23278712213709993,0.34752559100414676,24.12,0.3304109589041096,0.4864623953610971
452,exp_24,Scene5,Off,Off,Tamed nature,11,1.9793601199621909,0.1799418290874719,0.2515056380265074,2.2400000000000126,0.20363636363636478,0.24654706355066228
453,exp_24,Scene5,Off,Off,Urban,34,7.123371112773676,0.2095109150815787,0.17304625232973628,8.839999999999982,0.25999999999999945,0.25974346318370817
454,exp_24,Scene6,Off,On,Culturual  Heritage,235,52.57679456538211,0.22373104070375366,0.27932413105994164,39.75999999999995,0.16919148936170192,0.2503821556319126
455,exp_24,Scene6,Off,On,Others,4,0.521464982988824,0.130366245747206,0.10095135442234268,1.3199999999999985,0.3299999999999996,0.3304542328371666
456,exp_24,Scene6,Off,On,Tamed nature,48,10.857607876310515,0.2262001640898024,0.2366066313865304,12.760000000000028,0.2658333333333339,0.25267785674803417
457,exp_24,Scene6,Off,On,Urban,12,2.7769331493029528,0.23141109577524607,0.23666340060116803,3.179999999999998,0.26499999999999985,0.26739483914241846
458,exp_24,Scene7,On,Off,Culturual  Heritage,68,15.67579842182028,0.23052644737971,0.32057357015240406,17.439999999999994,0.256470588235294,0.34690858491282095
459,exp_24,Scene7,On,Off,Others,67,12.4470069664731,0.18577622338019553,0.19552805050960206,13.000000000000036,0.1940298507462692,0.20749632856549305
460,exp_24,Scene7,On,Off,Text,148,20.426251144178845,0.13801521043364084,0.17501643304701928,25.340000000000018,0.17121621621621633,0.2415958997641818
461,exp_24,Scene7,On,Off,Urban,1,0.0738741497412999,0.0738741497412999,,1.3199999999999998,1.3199999999999998,
462,exp_24,Scene8,On,On,Others,126,27.167814684994088,0.21561757686503244,0.32099609578813665,28.50000000000003,0.2261904761904764,0.33632807112783675
463,exp_24,Scene8,On,On,Tamed nature,4,1.232259989442634,0.3080649973606585,0.43930287183396605,2.1400000000000095,0.5350000000000024,0.5279835856034425
464,exp_24,Scene8,On,On,Text,109,14.622555373953785,0.13415188416471363,0.1602808318199664,18.079999999999977,0.1658715596330273,0.23534533731256985
465,exp_24,Scene8,On,On,Urban,13,3.0754088026544695,0.23656990789649765,0.3884100864219794,3.6000000000000014,0.27692307692307705,0.33104341647243407
466,exp_25,Scene1,Off,Off,Culturual  Heritage,294,67.49256763497057,0.22956655658153255,0.27836921116425617,50.460000000000115,0.17163265306122488,0.20981233550843398
467,exp_25,Scene1,Off,Off,Tamed nature,4,0.8258420212668762,0.20646050531671906,0.16450324107998615,0.8799999999999919,0.21999999999999797,0.13952299690970738
468,exp_25,Scene1,Off,Off,Urban,15,3.5042203032851695,0.23361468688567796,0.1766793344431009,2.6799999999999846,0.17866666666666564,0.22096756926451172
469,exp_25,Scene2,Off,On,Culturual  Heritage,172,37.672722092437226,0.21902745402579782,0.26263365446071835,45.84000000000002,0.26651162790697686,0.3660306044209595
470,exp_25,Scene2,Off,On,Nature,34,6.188728696077352,0.1820214322375692,0.240783208100858,13.140000000000033,0.38647058823529506,0.5949834851435649
471,exp_25,Scene2,Off,On,Others,1,0.9363117055767274,0.9363117055767274,,1.3599999999999994,1.3599999999999994,
472,exp_25,Scene2,Off,On,Tamed nature,18,5.217147732309143,0.28984154068384127,0.3250498390104571,8.14,0.45222222222222225,0.4846412324421088
473,exp_25,Scene3,On,Off,Culturual  Heritage,25,3.4084156643889894,0.13633662657555956,0.17305827370545718,5.2599999999999945,0.21039999999999978,0.26090355817172495
474,exp_25,Scene3,On,Off,Others,1,0.2980739673302585,0.2980739673302585,,0.28000000000000114,0.28000000000000114,
475,exp_25,Scene3,On,Off,Tamed nature,6,1.3551503852843196,0.2258583975473866,0.15117464439776931,2.260000000000012,0.3766666666666687,0.24377585332978777
476,exp_25,Scene3,On,Off,Text,196,31.404650580112925,0.1602278090822088,0.23726149289994072,48.22000000000003,0.24602040816326545,0.5297686767480897
477,exp_25,Scene3,On,Off,Urban,21,6.616612973367194,0.31507680825558065,0.3731168532034568,8.039999999999985,0.3828571428571421,0.44083038526334717
478,exp_25,Scene4,On,On,Culturual  Heritage,51,9.58285249592181,0.18789906854748645,0.21592262280679794,7.040000000000036,0.1380392156862752,0.1314689257253302
479,exp_25,Scene4,On,On,Others,7,2.2003953035469586,0.3143421862209941,0.3395269527182001,3.5600000000000023,0.5085714285714289,0.6224529050840895
480,exp_25,Scene4,On,On,Tamed nature,15,4.037403265633823,0.2691602177089215,0.2631332685220401,4.180000000000014,0.2786666666666676,0.2620214458689181
481,exp_25,Scene4,On,On,Text,226,42.42487830981788,0.18772070048591982,0.259646182038824,37.139999999999965,0.16433628318584056,0.24829507931292724
482,exp_25,Scene4,On,On,Urban,10,1.621249648808878,0.1621249648808878,0.11731217026175596,3.2600000000000096,0.32600000000000096,0.2991915031473239
483,exp_25,Scene5,Off,Off,Culturual  Heritage,195,25.880308969552587,0.13271953317719276,0.14777724189488414,25.89999999999997,0.13282051282051266,0.16750978918846002
484,exp_25,Scene5,Off,Off,Nature,16,4.344860442404254,0.2715537776502659,0.23477944451504829,4.179999999999994,0.26124999999999965,0.2875615876063188
485,exp_25,Scene5,Off,Off,Others,21,5.8120792813665565,0.2767656800650741,0.3149778512134193,6.780000000000012,0.3228571428571434,0.4470027165145947
486,exp_25,Scene5,Off,Off,Tamed nature,25,7.074595870983949,0.28298383483935796,0.28581832447161504,5.0199999999999925,0.2007999999999997,0.17382750070112601
487,exp_25,Scene5,Off,Off,Urban,55,13.543712118116419,0.24624931123848035,0.24412955915606127,10.880000000000006,0.19781818181818192,0.21321777173073117
488,exp_25,Scene6,Off,On,Culturual  Heritage,196,40.53246664054991,0.20679829918647916,0.23568910940432292,52.060000000000024,0.2656122448979593,0.3392043974271398
489,exp_25,Scene6,Off,On,Others,8,2.455095927746645,0.3068869909683306,0.3610189326644459,3.319999999999986,0.41499999999999826,0.6210360007968266
490,exp_25,Scene6,Off,On,Tamed nature,16,7.109891036366862,0.44436818977292886,0.43741927870079717,9.299999999999983,0.5812499999999989,0.7165647214313584
491,exp_25,Scene6,Off,On,Urban,2,0.3382619422609812,0.1691309711304906,0.09560757924408667,0.45999999999999375,0.22999999999999687,0.15556349186103965
492,exp_25,Scene7,On,Off,Culturual  Heritage,32,10.647893247376562,0.33274666398051755,0.3499933977955533,10.759999999999994,0.3362499999999998,0.3408693818515692
493,exp_25,Scene7,On,Off,Others,2,0.26914065259215497,0.13457032629607749,0.029125325082039515,0.4399999999999977,0.21999999999999886,0.08485281374238891
494,exp_25,Scene7,On,Off,Tamed nature,1,0.7252287570139508,0.7252287570139508,,0.6600000000000001,0.6600000000000001,
495,exp_25,Scene7,On,Off,Text,260,33.3458696873776,0.1282533449514523,0.18481345924802753,42.00000000000007,0.16153846153846182,0.2561263610031442
496,exp_25,Scene8,On,On,Others,81,22.66826736864935,0.27985515269937467,0.325480279435567,21.440000000000005,0.2646913580246914,0.3207377683550579
497,exp_25,Scene8,On,On,Text,205,32.12671082244768,0.15671566254852526,0.20354390958029547,29.700000000000063,0.1448780487804881,0.1841557571680419
498,exp_25,Scene8,On,On,Urban,17,3.5656891826890376,0.20974642251111986,0.3113025246990834,5.099999999999991,0.29999999999999943,0.4819751030914361
499,exp_26,Scene1,On,On,Culturual  Heritage,70,24.443407686014925,0.3491915383716418,0.4075573687202722,28.47999999999997,0.4068571428571424,0.5281401407596031
500,exp_26,Scene1,On,On,Tamed nature,1,0.29548708939647433,0.29548708939647433,,0.7599999999999998,0.7599999999999998,
501,exp_26,Scene1,On,On,Text,163,28.674862305009427,0.17591940064422962,0.30912809073249764,29.46000000000003,0.18073619631901858,0.30324898762659325
502,exp_26,Scene1,On,On,Urban,1,0.2940737492534823,0.2940737492534823,,0.4399999999999977,0.4399999999999977,
503,exp_26,Scene2,Off,Off,Culturual  Heritage,257,60.43508466921379,0.23515597147554004,0.3212342059189236,45.01999999999996,0.17517509727626443,0.21887868643938763
504,exp_26,Scene2,Off,Off,Nature,18,3.630224726813864,0.2016791514896591,0.18496853426833576,4.819999999999984,0.2677777777777769,0.22503739703738182
505,exp_26,Scene2,Off,Off,Others,4,2.399595931926764,0.599898982981691,0.6703632748667276,1.6799999999999926,0.41999999999999815,0.3540244812627059
506,exp_26,Scene2,Off,Off,Tamed nature,19,5.709338722788924,0.3004915117257328,0.24534447961940406,4.819999999999981,0.2536842105263148,0.22440564773829008
507,exp_26,Scene2,Off,Off,Urban,6,0.2825714169608714,0.047095236160145236,0.05082297194403511,0.7400000000000091,0.12333333333333485,0.13706446172026265
508,exp_26,Scene3,Off,On,Culturual  Heritage,332,52.04471600828394,0.15676119279603598,0.15414837684523153,45.08000000000002,0.13578313253012053,0.1661479010756666
509,exp_26,Scene3,Off,On,Others,3,1.0924430502363691,0.36414768341212306,0.3591028153584656,1.2999999999999972,0.4333333333333324,0.5967690787342617
510,exp_26,Scene3,Off,On,Urban,2,0.5779194832679497,0.28895974163397486,0.35286207706362127,0.8200000000000003,0.41000000000000014,0.5232590180780465
511,exp_26,Scene4,On,Off,Culturual  Heritage,78,15.093930173534519,0.1935119253017246,0.33703801631018676,17.360000000000014,0.22256410256410275,0.37156543496519256
512,exp_26,Scene4,On,Off,Others,4,1.277109268098958,0.3192773170247395,0.24388050307061998,1.8800000000000026,0.47000000000000064,0.4123105625617657
513,exp_26,Scene4,On,Off,Tamed nature,4,0.6466982532361696,0.1616745633090424,0.11971350844874301,1.2800000000000011,0.3200000000000003,0.19113694915776175
514,exp_26,Scene4,On,Off,Text,221,34.6363947464473,0.15672576808347194,0.23841388115209075,30.48000000000004,0.13791855203619927,0.19222433075985892
515,exp_26,Scene4,On,Off,Urban,15,5.59990047752261,0.3733266985015073,0.4370533199564581,4.820000000000007,0.3213333333333338,0.35964003167188197
516,exp_26,Scene5,On,On,Culturual  Heritage,133,21.96637341787865,0.16516070239006503,0.16640358154063528,27.379999999999956,0.205864661654135,0.28877780023472543
517,exp_26,Scene5,On,On,Others,6,2.046757134060528,0.341126189010088,0.1841151590873073,3.4200000000000053,0.5700000000000008,0.43132354445358034
